"","county","state","pollingplaces","pppcapita","peopleppp","plean","Totalpopulation","pctWhite","pctBlackorAfricanAmerican","pctHispanicorLatino(ofanyrace)","pctNotHispanicorLatino","Citizen,18andoverpopulation","pctUnemploymentRate","Meantraveltimetowork(minutes)","pctLessthan$10,000","pct$10,000to$14,999","pct$15,000to$24,999","pct$25,000to$34,999","pct$35,000to$49,999","pct$50,000to$74,999","pct$75,000to$99,999","pct$100,000to$149,999","pct$150,000to$199,999","pct$200,000ormore","Medianhouseholdincome(dollars)","Meanhouseholdincome(dollars)","Percapitaincome(dollars)","pctFamiliesIncomeBelowPoverty","pctPeopleIncomeBelowPoverty","pctLessthan9thgrade","pct9thto12thgrade,nodiploma","pctHighschoolgraduate(includesequivalency)","pctSomecollege,nodegree","pctAssociate'sdegree","pctBachelor'sdegree","pctGraduateorprofessionaldegree","pctHighschoolgraduateorhigher","pctBachelor'sdegreeorhigher","pctNative","pctForeignborn","popdensity","id","region"
"309","DAVIDSON","NC",43,0.000350077342668729,2856.51162790698,-24.9993094494931,164664,85.7,9.1,7,93,122830,7.2,24.8,6.3,5.9,12.3,11.2,16.9,18.7,12.5,11,3.1,2.1,47271,62095,25109,11.7,15.5,5.5,11.1,33,21.6,10.3,13.1,5.4,83.4,18.5,95,5,297.6717,"0500000US37057","South"
"310","DAVIE","NC",14,0.000440237728373322,2271.5,-24.7508623993867,41991,89.3,5.5,6.7,93.3,31801,5.5,26.2,4.2,5.1,9.9,10.6,14.3,19.3,14.8,11.9,5.1,5,57611,76109,29613,10,13.7,4.2,9.1,31.4,22.1,10.3,14.3,8.6,86.7,22.9,95.3,4.7,159.2406,"0500000US37059","South"
"311","DAVIS","IA",8,0.00127693535514765,783.125,-23.5945945945946,8885,98,0.1,1.4,98.6,6265,2.8,22.3,4.8,6,7.4,10.1,12.4,22.3,16.3,12.9,4.1,3.6,58464,71316,26503,10.3,12.3,14.8,2,33.8,18,10.9,14.9,5.6,83.2,20.5,98.8,1.2,17.69256,"0500000US19051","Midwest"
"312","DAVISON","SD",24,0.0015742866513611,635.208333333333,-18.6501597444089,19901,93.2,0.8,2.9,97.1,15245,3,12.3,6.1,4.9,10.5,11.4,18.4,17.9,11.4,12.8,3.7,3,47772,66661,29342,6.7,12.8,2.7,5.6,30.6,23,14.1,17.8,6.1,91.7,23.9,98.7,1.3,45.68292,"0500000US46035","Midwest"
"313","DAWES","NE",11,0.00152565880721221,655.454545454545,-26.6676376347218,8896,89.2,1.9,5,95,7210,1.2,13.5,8.5,3.8,10.2,12.4,13.1,24.1,15.5,8.9,1.6,2,51748,60820,26021,12.9,14.4,2.1,2.7,23.9,24.8,9.5,20.3,16.6,95.3,37,98.9,1.1,6.370286,"0500000US31045","Midwest"
"314","DAWSON","GA",3,0.000161377084454008,6196.66666666667,-37.2400422982023,23861,96.3,1,4.4,95.6,18590,4,32,5.3,2.6,7.1,7.1,13.5,20.8,12.3,17.4,6.7,7.3,65805,88066,32646,6.8,8.7,3.6,10.4,28.6,20.3,6.8,18.5,11.9,86,30.4,97.1,2.9,113.1775,"0500000US13085","South"
"315","DAWSON","MT",7,0.000978473581213307,1022,-30.8375943511079,9191,94.8,1.2,3.1,96.9,7154,1.5,17.2,4.2,2.6,8,14.2,12.6,19.6,13.5,16.6,2.9,5.7,59820,75479,32501,4.9,9.6,1.1,4.8,37.1,21.3,14.6,15,6,94.1,21,99,1,3.874923,"0500000US30021","West"
"316","DAWSON","NE",20,0.00134246207544637,744.9,-23.6945812807882,23804,88.5,6.2,33.1,66.9,14898,3.7,15.9,4.3,3.3,11.3,13.4,14.4,20.9,12.5,15.1,2.5,2.3,53769,68096,25590,10.8,13.1,14.1,8,32,20.1,10.1,10.9,4.7,77.9,15.6,80.7,19.3,23.49646,"0500000US31047","Midwest"
"317","DAY","SD",14,0.00326036329762459,306.714285714286,-12.5528642829681,5506,87.1,0.6,2.1,97.9,4294,1.9,17.1,7.1,7.6,14.1,11.3,14.8,18,11.2,11.1,2.2,2.7,44145,64389,28873,16.5,19.2,5.3,5.1,37.8,19.5,11.7,15.7,4.9,89.6,20.6,99.6,0.4,5.353456,"0500000US46037","Midwest"
"318","DE BACA","NM",1,0.000673854447439353,1484,-26.2607626076261,2060,74.6,1.6,46.1,53.9,1484,3.6,12.2,8.7,12.2,16.3,18.3,11.5,11.8,4.4,15,1.8,0,31028,47281,19215,3.7,16.8,3.3,10.4,39.7,33,3.8,5.4,4.5,86.3,9.8,97.4,2.6,0.8867434,"0500000US35011","West"
"319","DE SOTO","LA",37,0.00180496609590712,554.027027027027,-10.9687901458475,27216,60.1,35.7,2.9,97.1,20499,10.3,27.9,12.4,8.2,10.5,11.2,12.9,15.9,9.6,10.9,4.8,3.6,44230,62327,24796,19.9,24.9,4.1,13.5,42.8,20.4,5,9.4,4.9,82.4,14.2,98.8,1.2,31.05418,"0500000US22031","South"
"320","DE WITT","IL",23,0.00185918680785709,537.869565217391,-22.6635179619293,16042,96.2,0.5,2.7,97.3,12371,5.5,21.3,4.1,4.5,8.9,10.7,16.2,21.4,12.8,13.5,5.1,2.8,55591,69216,29402,8.3,11,2.7,6.3,36.9,23.7,9.1,16.3,5,91.1,21.3,98.4,1.6,40.35196,"0500000US17039","Midwest"
"321","DECATUR","GA",9,0.000456968773800457,2188.33333333333,-9.3454258675079,26833,52.4,41.6,5.9,94.1,19695,5.4,22.9,16.2,6.9,13.5,9.8,15.4,16.2,9.1,7.3,3.1,2.5,39148,52656,20397,21.3,25.2,7.2,11.1,36.1,22.2,8.7,8.5,6.1,81.6,14.6,97.3,2.7,44.93347,"0500000US13087","South"
"322","DECATUR","IA",7,0.00113378684807256,882,-15.6562768086932,8044,94.9,1.6,2.8,97.2,6174,4.4,24.2,10.6,6.1,15.2,10.8,14.3,18.7,11.3,9.1,2.3,1.5,42614,54239,22037,13.1,19.6,3.8,7.5,37.6,19.9,7.7,14.1,9.4,88.7,23.5,98,2,15.12366,"0500000US19053","Midwest"
"323","DEER LODGE","MT",14,0.00183944291157535,543.642857142857,3.8602460088982,9100,92.9,0.7,3.4,96.6,7611,3,16.6,8.5,8.6,13.8,11,18.4,16.9,8.5,9.4,1.9,2.9,41783,56037,25742,12.4,19.2,2.3,7.8,37.7,24.8,9.9,13,4.4,89.8,17.4,97.5,2.5,12.35267,"0500000US30023","West"
"324","DEFIANCE","OH",33,0.00113421550094518,881.666666666667,-18.5272045028143,38279,91,1.9,9.8,90.2,29095,4.6,20.8,3.6,4.1,8.6,9.9,16.8,23.2,15.1,12.7,3.2,2.9,57665,70762,28491,7.9,10.8,2.4,5.6,44,21.2,10.1,11,5.7,92,16.7,98,2,93.03445,"0500000US39039","Midwest"
"325","DEKALB","GA",191,0.000376858891008857,2653.51308900524,33.0047748301072,743187,34.5,54,8.6,91.4,506821,7.4,32.2,6.4,3.9,9,9.7,13.6,17.8,11.7,13.6,6.1,8.2,59280,86969,34100,12.3,16.6,4.9,6.2,20.8,18.2,6.6,24.9,18.4,89,43.4,83.6,16.4,2775.929,"0500000US13089","South"
"326","DEKALB","IL",65,0.000844122956248458,1184.66153846154,1.7379983315216,104200,84.3,7.7,11,89,77003,7.4,25.8,7.7,4.3,9,8.6,11.9,19.4,12.9,16.5,5.8,3.9,61086,75000,28073,9.5,16.5,3,4.6,25.5,24.3,11.2,19.6,11.8,92.4,31.4,93.1,6.9,165.0447,"0500000US17037","Midwest"
"327","DELAWARE","IA",12,0.000916730328495034,1090.83333333333,-15.8189804646862,17258,97.7,0.3,1.5,98.5,13090,2.3,23.1,4.1,3.1,9.9,9.4,12.9,21.8,16.8,15.1,4.4,2.4,61179,76802,31300,5.2,8.5,3.4,5.3,43.1,18.8,12.8,11.9,4.7,91.3,16.6,99.5,0.5,29.87457,"0500000US19055","Midwest"
"328","DELAWARE","OH",159,0.00115024017593611,869.383647798742,-8.4802925639984,197008,87.8,3.3,2.5,97.5,138232,2.7,26,2.5,1.7,3.8,5.1,8.3,13.4,12.9,21.9,13.1,17.1,104322,132269,47183,3,4.6,0.8,2.5,18.8,17,6.5,34.4,20,96.7,54.4,92.7,7.3,444.5527,"0500000US39041","Midwest"
"329","DELAWARE","OK",22,0.000668225860340795,1496.5,-28.1264451344388,42112,65.6,0.4,3.7,96.3,32923,7.5,25.9,6.5,7.2,16.7,14,15.9,17.9,8.6,8.7,2.3,2.4,39742,55797,22976,14,19,4,12,35.6,23,7.8,11.5,6.1,83.9,17.6,97.8,2.2,57.05216,"0500000US40041","South"
"330","DELAWARE","PA",428,0.00102770974403304,973.03738317757,11.5831623673495,563527,69.4,21.4,3.7,96.3,416460,6,29.7,5.3,3.3,7.5,8.3,11.2,16.6,12.6,16.4,8.4,10.4,71539,101223,38251,7.1,10,2.4,4.8,30.5,16.5,7.5,21.8,16.4,92.8,38.3,89.9,10.1,3065.668,"0500000US42045","Northeast"
"331","DES MOINES","IA",16,0.000529906603961052,1887.125,-3.7117411645341,39600,90.3,5.9,3,97,30194,5.3,16.4,7,6.2,9.8,11.9,15.1,18.3,14.5,11.9,3.1,2.2,49977,65310,28234,11.1,15.4,2.2,6.3,32.8,25.5,12.8,14.2,6.3,91.6,20.5,98.2,1.8,95.16269,"0500000US19057","Midwest"
"332","DEUEL","NE",3,0.00200534759358289,498.666666666667,-37.0828848223897,1894,94.5,0.2,7.8,92.2,1496,4.8,19,3.8,4.2,13.5,12.4,17.2,23.4,10.8,9,2.4,3.3,48500,61812,27397,6.3,10.2,2.7,7.5,33.4,30.3,10.3,11.8,4,89.8,15.8,98.6,1.4,4.306003,"0500000US31049","Midwest"
"333","DEUEL","SD",9,0.00275819797732148,362.555555555556,-20.5578512396694,4306,99.6,0,2.9,97.1,3263,2,23.2,4.4,5.5,6.6,12.3,11.2,25.9,14.3,12.6,5.1,2,57930,68565,29281,5.4,9.8,3.5,5.7,37.7,18.5,11,19.1,4.5,90.8,23.6,98.9,1.1,6.914616,"0500000US46039","Midwest"
"334","DEWEY","OK",9,0.00258323765786452,387.111111111111,-39.8491083676269,4918,89.1,0.2,7.2,92.8,3484,1.7,21.7,5.5,4.6,13.4,11.5,15,18.6,11.4,10.3,3.2,6.5,50037,73629,27432,11.7,17.1,1.7,5.5,39.4,23.2,5.6,18.3,6.3,92.8,24.5,96.7,3.3,4.920536,"0500000US40043","South"
"335","DEWEY","SD",12,0.00327153762268266,305.666666666667,5.0931677018634,5779,20.2,0.1,1,99,3668,22.1,18,12.7,7.4,10.5,8.4,16.9,20.9,10.1,8.3,2.4,2.3,43954,55560,16967,25,30.2,2.5,11.8,35.6,23,11,12.2,3.7,85.6,16,99.8,0.2,2.509893,"0500000US46041","Midwest"
"336","DICKEY","ND",3,0.000801282051282051,1248,-25.056280954525,4970,96.7,1.1,3.4,96.6,3744,2.7,13.5,2.9,4.5,10.4,9.9,12.4,21.4,13.6,13.8,6.6,4.4,60918,77867,32943,4.3,5.3,5.4,4.5,28.2,20.5,14.7,19.6,7.1,90.1,26.7,97.5,2.5,4.392514,"0500000US38021","Midwest"
"337","DICKINSON","IA",15,0.00109841827768014,910.4,-18.8449383219492,17056,97.4,0.7,2,98,13656,2.8,15.7,2,4.5,9.4,9.9,16.5,18.7,13.6,14.5,5.2,5.8,58099,80201,38031,4.1,8,1.1,3.1,28.1,23.1,13.3,22.7,8.6,95.8,31.3,98.5,1.5,44.82287,"0500000US19059","Midwest"
"338","DILLON","SC",20,0.000887981174799094,1126.15,0.858687124052004,30871,46.8,48.1,2.7,97.3,22523,8.7,23.9,17.3,8.8,16,15.7,11,14.1,7.7,7.1,1.5,0.7,29362,43942,16473,28.5,33.8,9.2,15.9,38.4,17.9,7.4,7.2,4,74.9,11.1,97.9,2.1,76.21245,"0500000US45033","South"
"339","DIVIDE","ND",4,0.00207792207792208,481.25,-27.9676258992806,2369,92.5,1.1,2.4,97.6,1925,0.7,14.6,8.3,9.7,6.1,4.7,11.6,17.6,9.8,10.9,5.5,15.8,60074,95485,45190,7.1,13.7,2.7,3.2,36.7,28.3,10.7,17,1.4,94.2,18.4,94.4,5.6,1.87905,"0500000US38023","Midwest"
"340","DIXON","NE",6,0.001468788249694,680.833333333333,-28.5906815556411,5746,94.3,0.3,13.3,86.7,4085,3.3,21.5,4.6,5.5,7.7,13.7,12.4,23.5,14.4,12.6,3,2.6,56775,67106,26757,8.5,12.5,3.5,7.9,36.2,20.5,11.4,14.6,5.9,88.6,20.5,92.7,7.3,12.06863,"0500000US31051","Midwest"
"341","DODDRIDGE","WV",12,0.00169061707523246,591.5,-36.6911764705882,8536,96.1,1.3,0.7,99.3,7098,5,33.2,6.7,4.9,14.4,10.4,15.9,19.5,12,10.7,3.5,2.1,46449,61118,22598,7.4,15,5.3,12,45.1,15.9,5.9,12,3.7,82.7,15.7,99.4,0.6,26.69813,"0500000US54017","South"
"342","DODGE","GA",16,0.00096969696969697,1031.25,-23.1924198250729,20919,67.4,28.1,3.5,96.5,16500,7.2,29.1,11.6,8.8,17.1,11.6,15.4,13.3,9.4,9.5,1.8,1.4,35757,49528,18921,20.5,23.6,5.2,11.5,42.3,19.2,8,8.6,5.1,83.2,13.7,98.5,1.5,42.17924,"0500000US13091","South"
"343","DODGE","MN",22,0.00148367952522255,674,-17.7848166995534,20582,95.6,0.2,5,95,14828,2.6,24.7,2,2.9,5.2,8.6,13.1,21,16.8,19.6,6.8,4,71669,85669,32795,3.7,5.5,1.6,3.6,34.7,21,14.8,17.4,7,94.8,24.4,97.7,2.3,46.85415,"0500000US27039","Midwest"
"344","DODGE","NE",38,0.00144982830980542,689.736842105263,-18.6122815500449,36683,94.2,0.9,12.3,87.7,26210,4.6,18.7,6.5,4.8,9.2,11.6,15.5,21.3,15,11.3,2.6,2.4,53101,66065,27494,8.5,13.7,5.1,5.5,36.3,23.7,10.8,12,6.5,89.3,18.6,93.3,6.7,69.33566,"0500000US31053","Midwest"
"345","DODGE","WI",147,0.0021487458340642,465.387755102041,-15.605377853291,87776,93.4,2.7,4.7,95.3,68412,4.3,23.3,3.8,3.9,8.9,10.8,15.8,19,17.6,14.8,3.2,2.2,58870,70546,28543,6,8.7,2.6,6.5,41.7,21.8,10.9,11.6,4.9,91,16.5,98,2,100.2343,"0500000US55027","Midwest"
"346","DOÑA ANA","NM",39,0.000279375631281475,3579.41025641026,9.92798597621641,215338,87.9,1.9,68,32,139597,8.3,20.9,10.7,7.4,15.9,11.7,13.8,16,8.6,9.9,3.3,2.7,39164,57536,21300,22.4,27.7,11.4,9.2,22.6,21.7,7.6,16.5,11,79.4,27.5,82.4,17.6,56.54624,"0500000US35013","West"
"347","DOOLY","GA",5,0.000453638178189076,2204.4,-1.0332199843055,13905,45.1,49.1,6.9,93.1,11022,12.5,20.3,9.5,9.8,17.3,12.6,12.1,18.2,6.8,11,1.9,0.7,35629,50609,20259,21.5,24.6,8.9,15.9,39.6,18.4,5.8,7,4.2,75.2,11.3,96,4,35.41497,"0500000US13093","South"
"348","DOOR","WI",65,0.00287788895776145,347.476923076923,-1.6797110174594,27439,96.4,0.7,3,97,22586,4,17.9,4.6,3.2,8.4,10.7,15.3,22,14,13.2,4.5,4.2,58287,76803,36155,4.7,8.3,1.1,5,31.1,21.4,9.3,20.3,11.8,94,32.1,97,3,56.9318,"0500000US55029","Midwest"
"349","DORCHESTER","SC",81,0.000712388524388313,1403.72839506173,-9.25781646963181,155474,67.8,25.4,5.2,94.8,113702,5.8,30,6.2,4.6,7.7,9.3,11.9,19.9,14.8,15.5,6.2,3.9,61698,76701,28704,8.8,12.2,3.1,6.8,27.7,22.9,11.6,18.3,9.6,90.1,27.9,95.6,4.4,273.4359,"0500000US45035","South"
"350","DOUGHERTY","GA",28,0.000413284132841328,2419.64285714286,19.4958709715887,91049,27,69,2.7,97.3,67750,14.2,18.5,14,7.8,13.6,11.9,16.3,15.6,7.7,8.1,2.7,2.2,37633,52793,21180,24.3,29.4,5.3,12.2,29,23.8,8.3,12.3,9.1,82.5,21.4,97.8,2.2,277.0446,"0500000US13095","South"
"351","DOUGLAS","GA",25,0.000251752195279143,3972.16,5.54261760596179,141840,47.4,46.2,9.4,90.6,99304,6.9,32.8,5.4,4.1,8.1,9.4,13.2,20.6,13.8,16.4,6.1,2.9,62147,74458,26621,10.5,13.1,4.1,7.9,30.7,22.6,7.6,16.9,10.3,88,27.1,91.5,8.5,708.8592,"0500000US13097","South"
"352","DOUGLAS","IL",17,0.00118047357822373,847.117647058824,-24.5128808683144,19714,96.3,0.5,7.2,92.8,14401,4.3,20.6,4.5,5.6,10.9,9.6,14.8,21,12.6,13.8,4.7,2.6,54218,70199,27871,11.1,11.2,11.1,6.6,32.7,22.2,8.5,13.9,5,82.3,19,96.4,3.6,47.31382,"0500000US17041","Midwest"
"353","DOUGLAS","MN",37,0.00127029903525938,787.216216216216,-19.1625810924578,37203,97,0.5,1.6,98.4,29127,3,18.4,4.4,3.7,10,9.4,12.6,20.1,14.9,15.7,5.1,4.1,60676,79619,34547,4.7,8.3,1.5,3.4,29.6,20.8,19.2,18.2,7.2,95,25.4,98.8,1.2,58.42606,"0500000US27041","Midwest"
"354","DOUGLAS","NE",220,0.000577165748885677,1732.60454545455,1.2892394366197,554992,79.5,11.1,12.4,87.6,381173,4.2,19.4,6.1,4.1,8.4,8.7,13.3,18.1,13.2,15.4,6.3,6.3,61688,84908,33734,8.7,12.7,4.7,5.3,21.3,22.1,7.7,25.5,13.5,90,38.9,90.4,9.6,1700.287,"0500000US31055","Midwest"
"355","DOUGLAS","SD",5,0.00222321031569586,449.8,-36.2113402061856,2930,95.2,0,0.6,99.4,2249,1.1,13.8,5.3,3.4,9.5,14.3,11.8,17.9,20.6,11.2,3,3,57419,71895,29458,4.2,7.4,7.9,4.5,36.6,21.4,12.6,10.6,6.4,87.6,16.9,98.1,1.9,6.785537,"0500000US46043","Midwest"
"356","DOUGLAS","WI",63,0.00184097484001052,543.190476190476,4.0135212340507,43402,92.9,1.3,1.5,98.5,34221,4.2,22.2,5.4,5,11,10.8,15.9,18.9,13.8,13.7,3.4,2,52480,65417,28888,8.8,12.5,1.5,5.1,31.1,25.7,12.7,16.1,7.9,93.4,24,97.7,2.3,33.27628,"0500000US55031","Midwest"
"357","DUBUQUE","IA",35,0.000477900514767126,2092.48571428571,-0.658605052904299,96802,92.9,3.4,2.4,97.6,73237,4.1,16.2,5.8,3.8,9.2,8.8,12.9,20,16,15,4.3,4.1,61321,77094,31096,7.2,11.7,2.3,5.3,33,19.8,9.2,19.7,10.8,92.4,30.5,97.3,2.7,159.1355,"0500000US19061","Midwest"
"358","DUNDY","NE",4,0.00300075018754689,333.25,-40.2412280701754,2023,99.2,0.2,15.7,84.3,1333,1.6,14.7,5.3,7.9,8.7,17.3,15.4,21.4,7.3,13.5,1.6,1.6,44350,59689,25790,6,10.3,4.1,14,22.3,28.7,11.5,13.7,5.8,81.9,19.4,92.1,7.9,2.199682,"0500000US31057","Midwest"
"359","DUNN","ND",24,0.00732600732600733,136.5,-33.1845937059652,4387,84.4,1.6,2.7,97.3,3276,3.4,21.6,4.6,6.6,4.8,7.7,10.7,16.7,7.8,21,10.4,9.8,70500,114391,44492,6.7,8.9,4.4,5.5,35,22.1,12.1,16.6,4.4,90.1,21,97.7,2.3,2.184245,"0500000US38025","Midwest"
"360","DUNN","WI",58,0.00165989353786274,602.448275862069,-6.0007799551526,44498,94,0.7,1.8,98.2,34942,3.6,22.5,5.6,4.5,9,11.6,12.4,21.8,14,14.8,3.9,2.5,56268,69995,27107,5.8,12.4,2.4,4,34.1,19.8,11.7,18.1,10,93.6,28,97.1,2.9,52.34071,"0500000US55033","Midwest"
"361","DUPAGE","IL",930,0.00143499252415185,696.867741935484,7.8735662735389,931743,77.5,4.8,14.2,85.8,648087,4.5,29.6,3.8,2,5.5,6,9.8,15.2,13.4,19.9,10.8,13.6,88711,117832,43982,4.8,6.8,3.7,3.7,18.3,18.1,7.4,29.4,19.4,92.6,48.8,81,19,2843.047,"0500000US17043","Midwest"
"362","DUPLIN","NC",19,0.000483916155158801,2066.47368421053,-9.5951219512195,59062,70.6,24.5,21.9,78.1,39263,9,25.8,9.2,9.4,14,13.2,15.3,18.5,8.6,9.1,1.8,0.9,38850,50651,19455,17.6,24.1,12.5,13.4,32.5,21.2,9.4,7.6,3.5,74.2,11.1,88.2,11.8,72.49206,"0500000US37061","South"
"363","DURHAM","NC",57,0.000266631739468046,3750.49122807018,31.0583355632861,306457,51.4,37,13.4,86.6,213778,5.2,22.8,6.7,4.2,9.1,9.5,13.3,17.4,12.4,14.7,6.1,6.6,58190,82588,34063,11.9,16,5.5,6.1,17.3,16.9,6.7,25.3,22.2,88.4,47.5,86.2,13.8,1069.837,"0500000US37063","South"
"364","EARLY","GA",8,0.00104452278365322,957.375,-4.0677966101695,10348,45.8,51.4,2.2,97.8,7659,7.6,24.3,14.5,10.3,19.1,10.4,12.7,14.9,8.3,8.2,1.3,0.2,31567,43460,17598,24.2,28.8,7,12.9,36,20.4,8.1,10.2,5.4,80.1,15.6,98.2,1.8,20.1873,"0500000US13099","South"
"365","EAST BATON ROUGE","LA",317,0.000961693065191868,1039.83280757098,4.8451100870456,444094,47.3,45.9,4,96,329627,6.5,23.6,8.5,5.2,10.8,10.7,12.7,15.9,10.9,13.7,5.5,6.2,52719,78287,31073,12.3,18.3,2.9,6.8,27.3,22.7,5.6,21.7,13,90.3,34.7,94.5,5.5,975.2972,"0500000US22033","South"
"366","EAST CARROLL","LA",17,0.00292096219931271,342.352941176471,13.4449430445288,7225,29.1,69.9,0.4,99.6,5820,7.8,12.5,26.8,13.2,15,13.5,11,10,3.5,3.9,1.9,1.2,21161,47832,17698,38.6,48.6,7.1,24.4,38.8,17.5,3.7,6.6,1.9,68.5,8.5,99.3,0.7,17.17343,"0500000US22035","South"
"367","EAST FELICIANA","LA",24,0.00151946818613485,658.125,-6.8033455732354,19499,54.2,44,1.6,98.4,15795,5.8,32,9.6,5.9,13.1,9.4,13.9,19.4,9.6,13,4.3,1.8,48129,61705,20927,15.9,19.4,4.8,15.4,42.5,19.3,5.4,8.9,3.7,79.8,12.6,99.2,0.8,43.00593,"0500000US22037","South"
"368","EAU CLAIRE","WI",133,0.00165538185801055,604.09022556391,3.9353818792609,102991,92.2,0.9,2.4,97.6,80344,3.7,18.3,4.8,6.4,10.4,10.3,13.6,18.7,13.6,14.9,4,3.3,55711,71690,29524,6.5,14.4,2.7,3.8,25.3,21.4,15.1,20.5,11.3,93.5,31.8,96.2,3.8,161.4475,"0500000US55035","Midwest"
"369","ECHOLS","GA",1,0.000337837837837838,2960,-36.5864144453998,3994,73.8,3.6,24.6,75.4,2960,5.1,25,13.2,10.5,17.9,9.3,13.2,16.7,5.3,12.6,0.5,0.8,34447,49422,22883,25.8,26.8,11.6,16.9,38.2,18.5,6,5.9,3,71.5,8.8,92.8,7.2,9.500315,"0500000US13101","South"
"370","EDDY","ND",2,0.00111358574610245,898,-19.022687609075,2313,88.1,0,0,100,1796,1.2,15.1,8.1,6.2,10.1,11.7,12.5,16.8,16.1,10.6,3.3,4.7,51563,75396,34565,10.7,13.7,4,6,31,20,14.7,17.2,7.1,90,24.3,99.7,0.3,3.670436,"0500000US38027","Midwest"
"371","EDDY","NM",13,0.000324221867517957,3084.30769230769,-22.3157315731573,57437,91,1.6,48.4,51.6,40096,4.5,18.7,6.3,3.6,10,9.8,12.1,17.6,15.1,16.1,5.1,4.3,62982,76170,28957,12.1,15.3,5.7,9.8,36.9,22.3,9.3,10,6,84.5,15.9,93.6,6.4,13.75266,"0500000US35015","West"
"372","EDGAR","IL",31,0.00224702812409394,445.032258064516,-25.8940575423501,17539,97.7,0.3,1.1,98.9,13796,6,19.9,8.9,5,10.7,9,15.5,21,14.9,10.4,3,1.7,51109,62335,27701,9.7,12.3,4.7,6.1,38.3,21.5,12.7,11.5,5.2,89.2,16.7,98.6,1.4,28.13512,"0500000US17045","Midwest"
"373","EDGECOMBE","NC",21,0.000521117673333664,1918.95238095238,16.2609761078211,53332,38.5,57.3,4.4,95.6,40298,7.9,22.5,11.4,9.9,15.2,13,14.2,16.4,10.4,6.5,1.6,1.4,35516,49240,20055,19.3,23.6,7.2,13.1,37.3,20.2,9.6,8.1,4.5,79.7,12.7,97.8,2.2,105.5174,"0500000US37065","South"
"374","EDGEFIELD","SC",12,0.000570287995437696,1753.5,-10.3723638930557,26769,59.9,36.5,5.8,94.2,21042,6.6,24.6,8.9,6.9,10.9,11,12.9,15.3,9.9,14.2,7.6,2.3,49200,69741,25410,12.2,15.5,6.5,11.1,37.1,19.1,8.4,10.7,7.1,82.4,17.8,96,4,53.4567,"0500000US45037","South"
"375","EDMUNDS","SD",5,0.00170010200612037,588.2,-29.0402647545505,3940,97.9,0.1,1.8,98.2,2941,2.6,15.8,4.3,3.5,8.8,8.6,13.8,19.1,15.4,18.3,4.7,3.7,68551,79393,32492,3.2,5.5,6,3.7,35.3,19.3,10.1,17.9,7.6,90.3,25.5,98.4,1.6,3.499172,"0500000US46045","Midwest"
"376","EDWARDS","IL",12,0.00240722166499499,415.416666666667,-36.4881693648817,6507,97,0.7,1.4,98.6,4985,6.1,21.6,5,5,12.8,11,16.6,19.5,13.2,13,1.9,2,49766,63054,26908,8,10.3,2.9,5.6,35.1,22.9,19.6,10,4,91.5,13.9,99.5,0.5,29.25562,"0500000US17047","Midwest"
"377","EFFINGHAM","GA",17,0.00040317799122495,2480.29411764706,-28.6465437585251,58689,81.9,13.6,4.2,95.8,42165,4,32,4.5,3.3,8.8,8.3,12.4,19.1,14.7,19,6.8,3.1,65153,81984,29795,6.3,8.6,4,8,37.8,22.3,7.8,13.4,6.7,88,20.1,97.1,2.9,122.5772,"0500000US13103","South"
"378","EFFINGHAM","IL",38,0.00147612943324399,677.447368421053,-31.5587988993899,34174,97.3,0.5,2,98,25743,3.9,17.1,4.7,4.2,10.6,10.8,14.3,19.3,13.4,14.1,4.9,3.7,56293,74875,30255,8.6,11.6,3.1,4.3,36.4,20.2,13.5,15.8,6.7,92.6,22.5,98,2,71.38094,"0500000US17049","Midwest"
"379","ELBERT","GA",11,0.000748706779199564,1335.63636363636,-17.5775762993232,19212,68.1,30.7,5.6,94.4,14692,6.8,21.7,8.9,8.7,15.5,13.9,14.6,16.5,8.1,11.1,1.2,1.4,37943,54795,22593,15.3,19.5,7.3,15.3,43.1,17.1,6.4,6.5,4.4,77.4,10.8,97.5,2.5,54.71983,"0500000US13105","South"
"380","ELK","PA",30,0.00122418999428711,816.866666666667,-22.2366335206802,30608,98,0.5,0.8,99.2,24506,3.8,19,4.9,4.5,11.6,11.2,16.9,20.2,12.8,12.4,3.7,1.9,51112,64048,28476,7,9.8,2.3,5.4,48.5,13.2,12,13.1,5.6,92.3,18.6,99.2,0.8,36.99472,"0500000US42047","Northeast"
"381","ELLIS","OK",7,0.00229357798165138,436,-41.2231030577576,4072,92.5,0.2,7.3,92.7,3052,5.5,17.5,9.8,5.2,12.2,7.3,12.8,23.3,10.8,11.8,2.6,4.2,52705,64967,27120,10.2,17.6,3.4,9.3,38.6,24.1,4.6,15.9,4.1,87.3,20,97.5,2.5,3.306499,"0500000US40045","South"
"382","EMANUEL","GA",11,0.000665738667312231,1502.09090909091,-18.6615186615187,22499,61.9,34.2,4.5,95.5,16523,7.7,28.5,13.7,7.9,15.2,13.3,16.3,14.2,10.6,6,2,0.9,34946,47265,17981,18.8,27,7,13.8,42.9,17.2,6.7,6.1,6.3,79.2,12.4,98.1,1.9,33.05898,"0500000US13107","South"
